Date,Open,High,Low,Close,Adj Close,Volume
2009-04-01,85.610001,86.870003,83.730003,84.610001,84.610001,0
2009-05-01,84.809998,84.870003,79.18,80.43,80.43,0
2009-06-01,79.199997,81.470001,78.330002,80.129997,80.129997,0
2009-07-01,80.160004,80.889999,78.220001,78.349998,78.349998,0
2009-08-01,78.190002,79.510002,77.43,78.169998,78.169998,0
2009-09-01,78.110001,78.940002,75.830002,76.650002,76.650002,0
2009-10-01,76.650002,77.470001,74.940002,76.300003,76.300003,0
2009-11-01,76.389999,76.82,74.169998,74.879997,74.879997,0
2009-12-01,74.709999,78.449997,74.269997,77.860001,77.860001,0
2010-01-01,77.93,79.5,76.599998,79.459999,79.459999,0
2010-02-01,79.43,81.339996,78.68,80.360001,80.360001,0
2010-03-01,80.330002,82.239998,79.510002,81.07,81.07,0
2010-04-01,81.040001,82.709999,80.029999,81.870003,81.870003,0
2010-05-01,81.800003,87.459999,81.779999,86.589996,86.589996,0
2010-06-01,86.580002,88.709999,85.089996,86.019997,86.019997,0
2010-07-01,86.099998,86.260002,81.459999,81.540001,81.540001,0
2010-08-01,81.519997,83.559998,80.089996,83.199997,83.199997,0
2010-09-01,83.089996,83.220001,78.410004,78.720001,78.720001,0
2010-10-01,78.800003,78.830002,76.139999,77.269997,77.269997,0
2010-11-01,76.949997,81.440002,75.629997,81.199997,81.199997,0
2010-12-01,81.260002,81.360001,78.779999,79.029999,79.029999,0
2011-01-01,79.059998,81.309998,77.540001,77.739998,77.739998,0
2011-02-01,77.610001,78.870003,76.760002,76.889999,76.889999,0
2011-03-01,76.860001,77.379997,75.25,75.860001,75.860001,0
2011-04-01,76.050003,76.610001,72.830002,72.93,72.93,0
2011-05-01,73.059998,76.370003,72.699997,74.639999,74.639999,0
2011-06-01,74.440002,76.019997,73.510002,74.300003,74.300003,0
2011-07-01,74.440002,76.720001,73.419998,73.900002,73.900002,0
2011-08-01,73.919998,75.419998,73.449997,74.129997,74.129997,0
2011-09-01,74.480003,78.860001,74.139999,78.550003,78.550003,0
2011-10-01,78.93,79.830002,74.720001,76.169998,76.169998,0
2011-11-01,76.550003,79.699997,74.980003,78.389999,78.389999,0
2011-12-01,78.370003,80.849998,77.919998,80.169998,80.169998,0
2012-01-01,80.230003,81.779999,78.739998,79.279999,79.279999,0
2012-02-01,79.309998,80.110001,78.089996,78.730003,78.730003,0
2012-03-01,78.769997,80.730003,78.089996,78.93,78.93,0
2012-04-01,78.809998,80.169998,78.629997,78.790001,78.790001,0
2012-05-01,78.779999,83.209999,78.599998,83.040001,83.040001,0
2012-06-01,83.07,83.540001,81.160004,81.650002,81.650002,0
2012-07-01,81.639999,84.099998,81.510002,82.639999,82.639999,0
2012-08-01,82.709999,83.510002,80.959999,81.25,81.25,0
2012-09-01,81.239998,81.669998,78.599998,79.940002,79.940002,0
2012-10-01,80,80.279999,78.940002,79.919998,79.919998,0
2012-11-01,79.940002,81.459999,79.669998,80.150002,80.150002,0
2012-12-01,80.18,80.660004,79.010002,79.769997,79.769997,0
2013-01-01,79.75,80.870003,79.129997,79.209999,79.209999,0
2013-02-01,79.099998,81.989998,78.919998,81.980003,81.980003,0
2013-03-01,81.919998,83.300003,81.470001,82.989998,82.989998,0
2013-04-01,83.040001,83.489998,81.599998,81.730003,81.730003,0
2013-05-01,81.709999,84.5,81.330002,83.379997,83.379997,0
2013-06-01,83.309998,83.379997,80.5,83.169998,83.169998,0
2013-07-01,83.199997,84.75,81.410004,81.449997,81.449997,0
2013-08-01,81.410004,82.489998,80.75,82.089996,82.089996,0
2013-09-01,82.019997,82.669998,80.029999,80.220001,80.220001,0
2013-10-01,80.269997,80.75,79,80.199997,80.199997,0
2013-11-01,80.230003,81.480003,80.230003,80.68,80.68,0
2013-12-01,80.660004,80.989998,79.690002,80.040001,80.040001,0
2014-01-01,80.139999,81.389999,80.080002,81.269997,81.269997,0
2014-02-01,81.25,81.32,79.690002,79.779999,79.779999,0
2014-03-01,79.900002,80.349998,79.269997,80.099998,80.099998,0
2014-04-01,80.099998,80.599998,79.330002,79.489998,79.489998,0
2014-05-01,79.510002,80.580002,78.910004,80.370003,80.370003,0
2014-06-01,80.400002,81.019997,79.760002,79.779999,79.779999,0
2014-07-01,79.790001,81.57,79.739998,81.459999,81.459999,0
2014-08-01,81.449997,82.75,81.190002,82.75,82.75,0
2014-09-01,82.760002,86.220001,82.75,85.940002,85.940002,0
2014-10-01,85.910004,87.129997,84.470001,86.879997,86.879997,0
2014-11-01,87.080002,88.440002,86.879997,88.360001,88.360001,0
2014-12-01,88.230003,90.330002,87.629997,90.269997,90.269997,0
2015-01-01,90.360001,95.480003,90.330002,94.800003,94.800003,23290000
2015-02-01,94.839996,95.360001,93.25,95.25,95.25,0
2015-03-01,95.260002,100.419998,95.059998,99.102997,99.102997,0
2015-04-01,98.419998,99.989998,94.400002,94.599998,94.599998,0
2015-05-01,94.830002,97.779999,93.129997,96.910004,96.910004,0
2015-06-01,96.889999,97.68,93.559998,95.489998,95.489998,0
2015-07-01,95.599998,98.150002,95.449997,97.370003,97.370003,0
2015-08-01,97.220001,98.330002,92.620003,95.949997,95.949997,0
2015-09-01,95.93,96.699997,94.059998,96.349998,96.349998,0
2015-10-01,96.269997,97.82,93.809998,96.949997,96.949997,0
2015-11-01,96.919998,100.309998,96.639999,100.169998,100.169998,0
2015-12-01,100.25,100.510002,97.190002,98.629997,98.629997,0
2016-01-01,98.690002,99.830002,98.050003,99.610001,99.610001,0
2016-02-01,99.540001,99.629997,95.239998,98.209999,98.209999,0
2016-03-01,98.18,98.580002,94.32,94.589996,94.589996,0
2016-04-01,94.639999,95.199997,93.010002,93.080002,93.080002,0
2016-05-01,93.019997,95.889999,91.919998,95.889999,95.889999,0
2016-06-01,95.82,96.709999,93.019997,96.139999,96.139999,0
2016-07-01,95.889999,97.57,95.339996,95.529999,95.529999,0
2016-08-01,95.510002,96.519997,94.080002,96.019997,96.019997,0
2016-09-01,95.989998,96.330002,94.470001,95.459999,95.459999,0
2016-10-01,95.419998,99.120003,95.419998,98.449997,98.449997,0
2016-11-01,98.389999,101.919998,95.889999,101.5,101.5,0
2016-12-01,101.510002,103.650002,99.43,102.389999,102.389999,0
2017-01-01,102.379997,103.82,99.43,99.510002,99.510002,0
2017-02-01,99.559998,101.760002,99.230003,101.120003,101.120003,0
2017-03-01,101.440002,102.260002,98.860001,100.349998,100.349998,0
2017-04-01,100.5,101.339996,98.699997,99.050003,99.050003,0
2017-05-01,98.93,99.889999,96.800003,96.919998,96.919998,0
2017-06-01,96.989998,97.870003,95.470001,95.660004,95.660004,0
2017-07-01,95.620003,96.510002,92.779999,92.860001,92.860001,0
2017-08-01,92.889999,94.150002,91.620003,92.669998,92.669998,0
2017-09-01,92.610001,93.669998,91.010002,93.080002,93.080002,0
2017-10-01,93.290001,95.150002,92.75,94.550003,94.550003,0
2017-11-01,94.550003,95.150002,92.5,93.010002,93.010002,0
2017-12-01,93.029999,94.220001,92.080002,92.120003,92.120003,0
2018-01-01,92.239998,92.639999,88.440002,89.129997,89.129997,0
2018-02-01,89.040001,90.699997,88.25,90.610001,90.610001,0
2018-03-01,90.669998,90.93,88.940002,89.970001,89.970001,0
2018-04-01,89.970001,91.989998,89.230003,91.839996,91.839996,0
2018-05-01,91.809998,95.029999,91.800003,93.989998,93.989998,0
2018-06-01,93.949997,95.529999,93.190002,94.629997,94.629997,0
2018-07-01,94.629997,95.650002,93.709999,94.489998,94.489998,0
2018-08-01,94.559998,96.980003,94.43,95.139999,95.139999,0
2018-09-01,95.190002,95.739998,93.809998,95.190002,95.190002,0
2018-10-01,95.110001,97.199997,94.790001,97.129997,97.129997,0
2018-11-01,97.080002,97.690002,95.68,97.269997,97.269997,0
2018-12-01,97.129997,97.709999,96.07,96.169998,96.169998,0
2019-01-01,96.139999,96.959999,95.029999,95.580002,95.580002,0
2019-02-01,95.550003,97.370003,95.400002,96.160004,96.160004,0
2019-03-01,96.220001,97.709999,95.739998,97.279999,97.279999,0
2019-04-01,97.18,98.330002,96.75,97.480003,97.480003,0
2019-05-01,97.529999,98.370003,97.029999,97.790001,97.790001,0
2019-06-01,97.639999,97.800003,95.839996,96.129997,96.129997,0
2019-07-01,96.25,98.68,96.25,98.519997,98.519997,0
2019-08-01,98.589996,99.019997,97.209999,98.919998,98.919998,0
2019-09-01,98.830002,99.459999,97.860001,99.379997,99.379997,0
2019-10-01,99.400002,99.669998,97.139999,97.349998,97.349998,0
2019-11-01,97.300003,98.540001,97.160004,98.269997,98.269997,0
2019-12-01,98.269997,98.379997,96.360001,96.389999,96.389999,0
2020-01-01,96.480003,98.190002,96.43,97.389999,97.389999,0
2020-02-01,97.370003,99.910004,97.410004,98.129997,98.129997,0
2020-03-01,98.080002,102.989998,94.650002,98.949997,98.949997,0
2020-04-01,99.010002,100.93,98.82,99.870003,99.870003,0
